age,workclass,education,gender,hours-per-week,occupation,income
52, Private, HS-grad, Male,40, Craft-repair, <=50K
41, Private, 10th, Male,60, Transport-moving, <=50K
19, Private, HS-grad, Male,40, Farming-fishing, <=50K
33, Private, HS-grad, Female,42, Craft-repair, <=50K
21, ?, Some-college, Male,40, ?, <=50K
25, Private, Bachelors, Female,32, Prof-specialty, <=50K
44, Private, 11th, Female,44, Sales, <=50K
20, Private, Some-college, Male,40, Prof-specialty, <=50K
46, Private, 10th, Male,37, Other-service, <=50K
39, Private, HS-grad, Male,50, Sales, <=50K
34, Private, HS-grad, Male,40, Handlers-cleaners, <=50K
19, Private, HS-grad, Male,35, Handlers-cleaners, <=50K
27, Private, HS-grad, Male,40, Craft-repair, >50K
53, Private, 9th, Male,40, Transport-moving, <=50K
46, Private, Assoc-voc, Male,40, Machine-op-inspct, <=50K
23, ?, Bachelors, Male,40, ?, <=50K
39, Private, Some-college, Male,40, Machine-op-inspct, <=50K
30, Private, HS-grad, Male,40, Handlers-cleaners, <=50K
53, Private, Masters, Male,45, Exec-managerial, >50K
33, Private, 9th, Male,40, Handlers-cleaners, <=50K
22, Private, Some-college, Female,40, Exec-managerial, <=50K
44, Private, Some-college, Female,35, Other-service, <=50K
30, Private, Some-college, Female,40, Sales, <=50K
66, Private, Some-college, Female,20, Adm-clerical, <=50K
39, Private, Bachelors, Male,40, Craft-repair, <=50K
37, Private, HS-grad, Male,50, Prof-specialty, >50K
34, Private, HS-grad, Female,40, Handlers-cleaners, <=50K
17, Private, 11th, Male,20, Craft-repair, <=50K
43, Private, Bachelors, Male,60, Sales, >50K
46, Private, Bachelors, Male,50, Prof-specialty, >50K
17, Private, 11th, Male,20, Other-service, <=50K
60, Private, 7th-8th, Male,40, Machine-op-inspct, <=50K
63, Private, Masters, Male,40, Tech-support, <=50K
42, Private, Assoc-acdm, Male,40, Sales, <=50K
30, Private, 9th, Male,40, Craft-repair, <=50K
33, Private, HS-grad, Male,40, Transport-moving, <=50K
43, Private, Some-college, Male,40, Sales, <=50K
20, Private, 9th, Female,40, Exec-managerial, <=50K
30, Private, Some-college, Male,72, Farming-fishing, <=50K
37, Private, HS-grad, Male,45, Transport-moving, <=50K
33, ?, Some-college, Female,40, ?, <=50K
49, Self-emp-not-inc, Bachelors, Male,40, Prof-specialty, >50K
65, Private, HS-grad, Female,17, Other-service, <=50K
35, Private, Prof-school, Male,55, Prof-specialty, >50K
27, Private, Bachelors, Male,40, Craft-repair, <=50K
33, Private, HS-grad, Male,45, Sales, >50K
18, Private, 12th, Female,20, Sales, <=50K
41, Local-gov, Masters, Male,50, Prof-specialty, <=50K
38, Private, Bachelors, Male,40, Exec-managerial, <=50K
45, Private, HS-grad, Male,40, Machine-op-inspct, <=50K
18, ?, Some-college, Male,40, ?, <=50K
33, Private, Some-college, Female,38, Other-service, <=50K
28, Private, HS-grad, Male,40, Handlers-cleaners, <=50K
47, Private, HS-grad, Female,40, Prof-specialty, <=50K
30, Private, Assoc-acdm, Female,20, Adm-clerical, <=50K
36, Private, Assoc-acdm, Male,40, Prof-specialty, <=50K
21, Private, HS-grad, Male,30, Sales, <=50K
44, Private, Bachelors, Male,40, Prof-specialty, <=50K
33, Private, HS-grad, Male,20, Sales, <=50K
61, ?, HS-grad, Male,6, ?, <=50K
29, Private, Some-college, Male,40, Craft-repair, <=50K
45, Private, Some-college, Male,40, Craft-repair, >50K
18, ?, HS-grad, Female,60, ?, <=50K
29, Local-gov, Assoc-voc, Male,56, Protective-serv, >50K
27, Private, Bachelors, Female,40, Prof-specialty, <=50K
21, Private, Some-college, Male,20, Machine-op-inspct, <=50K
22, ?, Some-college, Female,35, ?, <=50K
49, Self-emp-inc, Some-college, Male,45, Craft-repair, >50K
35, Private, Some-college, Male,50, Exec-managerial, <=50K
47, Private, HS-grad, Male,40, Craft-repair, >50K
37, Local-gov, Some-college, Male,40, Transport-moving, <=50K
37, Private, Assoc-voc, Male,48, Prof-specialty, >50K
26, Private, HS-grad, Male,40, Craft-repair, <=50K
18, ?, HS-grad, Male,40, ?, <=50K
55, Federal-gov, Some-college, Male,45, Craft-repair, <=50K
47, Private, Assoc-acdm, Male,50, Sales, >50K
59, Private, HS-grad, Female,40, Craft-repair, <=50K
70, Private, HS-grad, Female,5, Adm-clerical, <=50K
53, Federal-gov, HS-grad, Male,40, Tech-support, >50K
39, Private, HS-grad, Female,40, Prof-specialty, <=50K
38, Private, 9th, Male,40, Handlers-cleaners, <=50K
33, Private, Some-college, Female,50, Tech-support, <=50K
19, ?, Some-college, Male,40, ?, <=50K
28, Private, HS-grad, Male,40, Adm-clerical, <=50K
74, Private, 10th, Female,1, Other-service, <=50K
40, Private, Bachelors, Male,40, Adm-clerical, >50K
35, Private, Assoc-voc, Male,40, Sales, <=50K
35, Self-emp-not-inc, HS-grad, Male,50, Craft-repair, <=50K
41, Private, Some-college, Male,40, Sales, >50K
38, Private, Some-college, Male,50, Sales, <=50K
29, Self-emp-not-inc, 10th, Male,35, Craft-repair, >50K
46, Self-emp-not-inc, HS-grad, Male,50, Exec-managerial, <=50K
46, Private, HS-grad, Female,40, Craft-repair, <=50K
40, Private, Bachelors, Male,60, Prof-specialty, >50K
29, Federal-gov, Bachelors, Male,40, Exec-managerial, >50K
39, Private, Assoc-acdm, Male,60, Protective-serv, <=50K
31, Private, HS-grad, Male,60, Exec-managerial, <=50K
50, Local-gov, Masters, Female,70, Exec-managerial, <=50K
31, State-gov, Bachelors, Female,40, Prof-specialty, <=50K
27, Private, Some-college, Male,45, Craft-repair, <=50K
27, Private, Some-college, Male,25, Handlers-cleaners, <=50K
28, Private, Bachelors, Female,20, Prof-specialty, <=50K
21, Private, HS-grad, Female,30, Other-service, <=50K
57, Local-gov, Bachelors, Male,40, Exec-managerial, <=50K
56, Local-gov, Masters, Female,40, Prof-specialty, <=50K
22, ?, HS-grad, Female,40, ?, <=50K
48, Private, Preschool, Female,40, Other-service, <=50K
36, Self-emp-inc, Some-college, Male,55, Sales, <=50K
51, Private, 12th, Male,40, Transport-moving, <=50K
39, Local-gov, Assoc-acdm, Male,48, Transport-moving, <=50K
43, Private, HS-grad, Male,70, Transport-moving, >50K
38, Private, Masters, Male,40, Prof-specialty, <=50K
51, Local-gov, HS-grad, Male,40, Machine-op-inspct, <=50K
43, State-gov, HS-grad, Male,40, Prof-specialty, <=50K
44, Private, Masters, Male,40, Prof-specialty, >50K
35, Private, HS-grad, Female,50, Exec-managerial, <=50K
40, Private, HS-grad, Male,40, Prof-specialty, >50K
39, Private, 10th, Female,12, Other-service, <=50K
47, Self-emp-inc, 7th-8th, Male,40, Craft-repair, <=50K
23, Private, Preschool, Female,15, Other-service, <=50K
26, Private, 11th, Male,40, Machine-op-inspct, <=50K
25, Local-gov, HS-grad, Female,40, Prof-specialty, <=50K
29, Private, Some-college, Male,42, Handlers-cleaners, <=50K
30, Private, HS-grad, Male,45, Machine-op-inspct, <=50K
57, State-gov, Bachelors, Male,40, Adm-clerical, <=50K
37, Self-emp-inc, Assoc-voc, Male,40, Sales, >50K
39, Private, Bachelors, Male,48, Sales, >50K
37, Private, Masters, Female,40, Exec-managerial, >50K
45, ?, HS-grad, Male,40, ?, <=50K
21, Private, Some-college, Female,16, Sales, <=50K
25, State-gov, Some-college, Female,40, Adm-clerical, <=50K
61, State-gov, HS-grad, Female,40, Adm-clerical, <=50K
59, Private, HS-grad, Male,15, Adm-clerical, <=50K
28, Private, HS-grad, Male,40, Handlers-cleaners, <=50K
24, Private, Some-college, Female,40, Adm-clerical, <=50K
47, Private, HS-grad, Male,40, Machine-op-inspct, >50K
29, Private, HS-grad, Male,80, Transport-moving, <=50K
49, Self-emp-not-inc, 9th, Female,20, Other-service, <=50K
41, Local-gov, Bachelors, Female,35, Prof-specialty, <=50K
33, Private, Some-college, Female,40, Exec-managerial, <=50K
20, ?, Some-college, Male,40, ?, <=50K
40, Private, Doctorate, Female,20, Prof-specialty, >50K
32, Private, Some-college, Male,16, Handlers-cleaners, <=50K
48, Private, Bachelors, Male,40, Sales, >50K
24, Private, Some-college, Female,40, Sales, <=50K
50, Private, Assoc-voc, Male,38, Tech-support, >50K
31, State-gov, HS-grad, Male,40, Protective-serv, <=50K
23, Private, Assoc-voc, Male,55, Craft-repair, >50K
35, Private, HS-grad, Male,40, Other-service, <=50K
50, Local-gov, HS-grad, Male,40, Protective-serv, <=50K
39, Private, 9th, Male,50, Handlers-cleaners, <=50K
52, Private, 7th-8th, Male,48, Other-service, <=50K
44, Private, HS-grad, Male,80, Farming-fishing, <=50K
43, Private, Bachelors, Male,50, Prof-specialty, >50K
39, Private, HS-grad, Male,40, Prof-specialty, <=50K
33, Private, 7th-8th, Male,40, Farming-fishing, >50K
31, Private, Masters, Male,40, Exec-managerial, >50K
40, Self-emp-not-inc, Some-college, Female,40, Prof-specialty, >50K
28, Local-gov, Prof-school, Male,40, Prof-specialty, <=50K
19, Private, 12th, Female,25, Prof-specialty, <=50K
35, Private, Assoc-voc, Male,50, Craft-repair, <=50K
44, Private, Bachelors, Male,60, Prof-specialty, <=50K
40, Self-emp-not-inc, Bachelors, Male,40, Adm-clerical, <=50K
20, Private, Some-college, Female,35, Adm-clerical, <=50K
55, Private, HS-grad, Male,48, Craft-repair, >50K
30, Private, 7th-8th, Male,35, Transport-moving, <=50K
38, Private, HS-grad, Male,55, Sales, >50K
75, Private, HS-grad, Male,20, Sales, <=50K
17, Private, 11th, Male,15, Other-service, <=50K
79, ?, Masters, Male,40, ?, >50K
20, Private, Some-college, Male,30, Sales, <=50K
25, Private, Assoc-acdm, Male,30, Tech-support, <=50K
27, Private, Bachelors, Male,45, Sales, <=50K
19, Private, Some-college, Female,20, Sales, <=50K
21, Private, Some-college, Female,40, Sales, <=50K
19, Private, Some-college, Male,20, Other-service, <=50K
42, Private, Some-college, Male,40, Other-service, <=50K
28, Private, 10th, Male,36, Craft-repair, <=50K
47, Self-emp-not-inc, Some-college, Male,40, Craft-repair, >50K
59, Private, Some-college, Female,32, Other-service, <=50K
50, Private, HS-grad, Male,40, Craft-repair, >50K
48, Self-emp-inc, HS-grad, Male,80, Exec-managerial, <=50K
33, Local-gov, HS-grad, Male,40, Protective-serv, <=50K
27, Private, Assoc-acdm, Female,40, Sales, <=50K
45, Private, Doctorate, Male,30, Prof-specialty, >50K
24, Private, 7th-8th, Male,40, Sales, <=50K
31, Private, HS-grad, Female,40, Adm-clerical, >50K
24, Private, 5th-6th, Male,40, Farming-fishing, <=50K
29, Private, HS-grad, Male,40, Exec-managerial, <=50K
24, Private, HS-grad, Male,30, Machine-op-inspct, <=50K
24, Private, Bachelors, Female,30, Adm-clerical, <=50K
28, Private, Some-college, Female,45, Exec-managerial, <=50K
63, ?, HS-grad, Male,40, ?, <=50K
36, Federal-gov, Some-college, Male,50, Handlers-cleaners, <=50K
58, State-gov, 7th-8th, Male,40, Transport-moving, <=50K
51, Private, Some-college, Female,36, Exec-managerial, <=50K
42, Private, Some-college, Male,50, Craft-repair, >50K
39, Private, Some-college, Male,40, Machine-op-inspct, <=50K
26, Private, Bachelors, Female,40, Prof-specialty, <=50K
39, Private, Some-college, Male,40, Craft-repair, <=50K
28, Private, Bachelors, Male,45, Prof-specialty, <=50K
51, Private, Bachelors, Male,40, Prof-specialty, >50K
45, Private, Bachelors, Male,40, Exec-managerial, <=50K
45, Private, Assoc-voc, Male,40, Craft-repair, <=50K
23, State-gov, Bachelors, Female,40, Prof-specialty, <=50K
38, Private, Some-college, Male,40, Other-service, <=50K
38, Private, 11th, Male,36, Transport-moving, <=50K
39, Private, Some-college, Male,40, Machine-op-inspct, <=50K
52, Private, Assoc-voc, Male,50, Farming-fishing, <=50K
17, Private, 12th, Female,6, Sales, <=50K
31, Private, Bachelors, Male,50, Exec-managerial, <=50K
22, Private, HS-grad, Male,24, Transport-moving, <=50K
47, State-gov, HS-grad, Female,38, Adm-clerical, <=50K
28, Private, Some-college, Female,40, Adm-clerical, <=50K
30, ?, HS-grad, Female,40, ?, <=50K
41, Private, HS-grad, Male,50, Transport-moving, >50K
29, Private, Masters, Male,42, Prof-specialty, <=50K
42, Self-emp-not-inc, Prof-school, Male,60, Prof-specialty, >50K
52, Federal-gov, Some-college, Male,40, Adm-clerical, <=50K
35, Private, Bachelors, Female,40, Prof-specialty, <=50K
28, Private, Assoc-acdm, Female,40, Adm-clerical, <=50K
46, Private, Masters, Male,46, Prof-specialty, >50K
21, ?, Some-college, Female,40, ?, <=50K
45, Local-gov, HS-grad, Female,40, Adm-clerical, <=50K
21, Private, HS-grad, Male,40, Transport-moving, <=50K
74, Private, 10th, Male,20, Adm-clerical, <=50K
29, Private, HS-grad, Male,40, Transport-moving, <=50K
39, Local-gov, HS-grad, Female,40, Adm-clerical, <=50K
44, Private, Some-college, Male,45, Craft-repair, >50K
23, Self-emp-inc, Bachelors, Male,40, Farming-fishing, <=50K
32, Local-gov, Assoc-acdm, Female,40, Exec-managerial, <=50K
61, ?, 10th, Female,40, ?, <=50K
43, Private, HS-grad, Female,30, Exec-managerial, >50K
23, Private, Preschool, Female,40, Other-service, <=50K
18, Private, Some-college, Female,38, Adm-clerical, <=50K
38, Private, HS-grad, Male,40, Handlers-cleaners, <=50K
33, Private, Bachelors, Male,35, Prof-specialty, <=50K
19, Self-emp-inc, Some-college, Female,35, Other-service, <=50K
23, Private, Some-college, Male,40, Transport-moving, <=50K
37, Private, HS-grad, Male,45, Tech-support, <=50K
25, Private, HS-grad, Male,40, Farming-fishing, <=50K
36, Private, HS-grad, Male,43, Transport-moving, <=50K
45, Private, 12th, Female,40, Adm-clerical, >50K
32, Private, Bachelors, Female,48, Adm-clerical, <=50K
65, ?, 11th, Female,15, ?, <=50K
18, Self-emp-not-inc, 11th, Male,40, Craft-repair, <=50K
25, Private, HS-grad, Male,40, Transport-moving, <=50K
29, Private, Masters, Male,65, Sales, <=50K
53, Private, Some-college, Male,40, Craft-repair, <=50K
33, Private, Doctorate, Male,60, Prof-specialty, >50K
27, Private, Bachelors, Male,45, Craft-repair, <=50K
24, State-gov, HS-grad, Male,40, Protective-serv, <=50K
54, Self-emp-not-inc, 7th-8th, Male,50, Machine-op-inspct, <=50K
23, Private, Some-college, Female,30, Sales, <=50K
45, Private, Assoc-voc, Female,40, Adm-clerical, <=50K
36, Private, Some-college, Female,35, Exec-managerial, >50K
36, Private, 11th, Male,40, Craft-repair, >50K
44, Local-gov, Masters, Female,40, Prof-specialty, <=50K
24, Private, HS-grad, Male,40, Transport-moving, <=50K
39, Private, Some-college, Male,70, Sales, <=50K
50, Private, HS-grad, Female,40, Handlers-cleaners, <=50K
38, Private, HS-grad, Female,40, Exec-managerial, >50K
58, Private, Bachelors, Female,40, Exec-managerial, <=50K
44, Self-emp-inc, HS-grad, Male,48, Other-service, <=50K
24, Private, Bachelors, Male,55, Sales, <=50K
52, Self-emp-inc, HS-grad, Male,40, Exec-managerial, >50K
46, Private, Bachelors, Male,40, Sales, >50K
50, Self-emp-inc, Doctorate, Male,60, Prof-specialty, >50K
34, Private, Assoc-acdm, Male,44, Craft-repair, <=50K
40, Private, Assoc-acdm, Male,40, Tech-support, <=50K
53, Private, Bachelors, Female,40, Adm-clerical, <=50K
24, Private, HS-grad, Female,40, Adm-clerical, <=50K
58, ?, Bachelors, Male,70, ?, <=50K
26, Private, Some-college, Male,45, Craft-repair, <=50K
22, Private, Assoc-acdm, Male,40, Handlers-cleaners, <=50K
36, Private, HS-grad, Male,40, Craft-repair, <=50K
78, ?, Assoc-acdm, Female,4, ?, <=50K
36, Private, Bachelors, Male,45, Prof-specialty, >50K
43, Local-gov, Bachelors, Female,28, Prof-specialty, <=50K
60, Private, 7th-8th, Male,40, Handlers-cleaners, <=50K
49, Local-gov, Masters, Male,40, Prof-specialty, >50K
50, Self-emp-inc, 7th-8th, Male,63, Craft-repair, >50K
34, Self-emp-not-inc, 7th-8th, Male,10, Handlers-cleaners, <=50K
46, Private, Some-college, Male,40, Adm-clerical, <=50K
46, Local-gov, Bachelors, Male,40, Transport-moving, <=50K
69, Private, HS-grad, Male,20, Other-service, <=50K
32, Private, 10th, Male,40, Craft-repair, >50K
40, Local-gov, Bachelors, Male,50, Prof-specialty, >50K
61, Private, 5th-6th, Male,45, Handlers-cleaners, <=50K
56, Private, Some-college, Male,40, Exec-managerial, >50K
47, Private, HS-grad, Male,40, Tech-support, <=50K
29, Private, HS-grad, Male,40, Machine-op-inspct, <=50K
37, Private, HS-grad, Male,46, Machine-op-inspct, <=50K
51, Private, Prof-school, Female,50, Prof-specialty, >50K
44, State-gov, Masters, Male,40, Exec-managerial, >50K
33, Private, HS-grad, Female,40, Other-service, <=50K
51, Self-emp-not-inc, Prof-school, Male,80, Prof-specialty, >50K
24, Private, Assoc-voc, Male,40, Machine-op-inspct, <=50K
37, Self-emp-not-inc, Assoc-voc, Female,40, Other-service, <=50K
40, Private, Some-college, Male,40, Exec-managerial, <=50K
34, Private, Masters, Male,40, Exec-managerial, <=50K
61, ?, Bachelors, Female,40, ?, <=50K
56, Self-emp-inc, HS-grad, Male,40, Exec-managerial, <=50K
69, Federal-gov, 11th, Female,20, Adm-clerical, <=50K
41, Self-emp-not-inc, Assoc-voc, Female,10, Other-service, <=50K
40, Private, HS-grad, Male,40, Craft-repair, <=50K
57, Private, Some-college, Male,40, Handlers-cleaners, <=50K
26, Private, Bachelors, Male,55, Exec-managerial, <=50K
53, Private, HS-grad, Male,46, Craft-repair, >50K
90, ?, 7th-8th, Female,15, ?, <=50K
39, Private, Bachelors, Male,55, Exec-managerial, <=50K
51, Federal-gov, Bachelors, Female,40, Adm-clerical, <=50K
56, Federal-gov, Bachelors, Male,40, Exec-managerial, >50K
51, Private, 10th, Female,40, Adm-clerical, <=50K
17, Private, 12th, Male,20, Prof-specialty, <=50K
42, Private, Some-college, Female,50, Exec-managerial, <=50K
42, Private, Some-college, Female,40, Adm-clerical, <=50K
29, Private, Prof-school, Male,45, Prof-specialty, >50K
33, Private, Bachelors, Male,40, Prof-specialty, >50K
47, Private, Prof-school, Male,60, Prof-specialty, >50K
43, Private, Some-college, Male,40, Machine-op-inspct, <=50K
64, Self-emp-not-inc, Prof-school, Male,9, Prof-specialty, >50K
40, Private, HS-grad, Male,60, Transport-moving, >50K
21, Private, 5th-6th, Male,40, Handlers-cleaners, <=50K
31, Private, Some-college, Male,40, Exec-managerial, <=50K
60, Private, Assoc-voc, Female,40, Exec-managerial, >50K
32, Private, 12th, Male,40, Sales, >50K
66, ?, Bachelors, Male,20, ?, <=50K
27, Private, HS-grad, Male,20, Craft-repair, <=50K
40, Private, HS-grad, Female,40, Exec-managerial, <=50K
27, Private, HS-grad, Female,40, Other-service, >50K
18, Private, Some-college, Male,30, Other-service, <=50K
43, Private, HS-grad, Female,40, Other-service, <=50K
52, Private, HS-grad, Male,48, Machine-op-inspct, >50K
31, Private, HS-grad, Male,85, Other-service, <=50K
28, Private, HS-grad, Male,60, Transport-moving, <=50K
44, Private, Masters, Female,35, Prof-specialty, <=50K
37, Self-emp-not-inc, Some-college, Male,84, Farming-fishing, <=50K
35, Private, Bachelors, Male,50, Exec-managerial, >50K
42, Private, 9th, Male,40, Craft-repair, <=50K
18, Private, 10th, Male,10, Other-service, <=50K
46, Self-emp-inc, Masters, Male,60, Sales, >50K
54, Federal-gov, HS-grad, Male,40, Adm-clerical, >50K
54, Private, HS-grad, Male,50, Sales, <=50K
56, Private, Some-college, Female,45, Adm-clerical, <=50K
27, Private, Some-college, Male,50, Sales, <=50K
26, Private, Bachelors, Female,40, Adm-clerical, <=50K
41, Local-gov, Some-college, Male,40, Craft-repair, <=50K
